issue_key,project,rule,severity,component,line,message,type,tags,effort
5790c44e-0e2a-49c4-87b0-ae3958103b6e,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/command.tsx,12,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
992a52d1-6eb4-47f5-922d-571f71833ada,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/command.tsx,39,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
6efa3687-35e0-4c6a-93b3-a1f36a062fb3,wild-park-patrol,typescript:S6747,MAJOR,wild-park-patrol:src/components/ui/command.tsx,42,Unknown property 'cmdk-input-wrapper' found,CODE_SMELL,react,5min
3c2678ab-b54c-4a95-ab8d-184e9253b785,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/command.tsx,58,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
5a4e6808-8a5e-4ea8-a293-4821ee8b67bb,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/command.tsx,71,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
d9171300-7f54-47c0-8391-ec5a52f4ef0a,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/command.tsx,80,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
104001a5-84ba-4c12-b998-0057da5e94e9,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/command.tsx,96,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
d9fdc940-f990-4be0-bec7-5e5072cd6863,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/command.tsx,108,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
6de03bf8-777d-4081-91c7-6d656153c06b,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/context-menu.tsx,20,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
e6d4860f-e2aa-4178-9ab5-30af119e20ed,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/context-menu.tsx,41,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
b77b521c-cd22-45d3-b8ea-579b0372d2a5,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/context-menu.tsx,56,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
d5e42a0a-61d1-47ed-9a49-13d3be54a761,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/context-menu.tsx,73,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
691ea21d-75ea-4f48-b6e7-08975747ac13,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/context-menu.tsx,91,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
7391afac-2f4a-43c4-8b24-90a70fec043c,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/context-menu.tsx,114,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
a10332c9-6717-42cd-a472-cd7f48820f0e,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/context-menu.tsx,136,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
c2eb1ca3-fde3-4bef-8ffb-a22dc730664a,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/context-menu.tsx,150,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
32d2f2d4-a7a8-4293-8c88-2306f9b2c54b,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dialog.tsx,18,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
eabf3346-0573-40be-80fe-15c8a7afe13b,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dialog.tsx,33,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
e4c8581a-75cb-43d3-82f0-0e13c30b08d5,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dialog.tsx,70,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
51090eba-6e92-45f8-ac61-e98f869ab59c,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dialog.tsx,82,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
7a391912-6029-4cf7-8c36-de23983ea652,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/drawer.tsx,21,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
6a24b155-a453-4bb9-bb3a-09222a3e8631,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/drawer.tsx,33,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
d8866b61-c102-497c-b112-406dafe5bb65,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/drawer.tsx,64,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
d933d998-4b9f-41d1-b801-1c94f5ca83ea,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/drawer.tsx,76,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
99045cc3-6f67-48aa-8704-faafbadecfd1,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dropdown-menu.tsx,22,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
363a898d-bfa1-4e3e-96b5-43108f846e8b,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dropdown-menu.tsx,43,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
73d79cd4-7343-4f04-beb8-acb59c31e3b0,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dropdown-menu.tsx,58,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
05ef9d7d-6c0c-4d91-857c-4f00570225bf,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dropdown-menu.tsx,77,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
55f88b97-0ed2-4852-ad61-e18cb0d05f2d,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dropdown-menu.tsx,95,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
d55fa93b-63ec-4913-b49d-df1b8d8a942a,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dropdown-menu.tsx,118,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
bcea7465-f29e-4f61-aca2-a81077b8fff8,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dropdown-menu.tsx,140,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
950496c3-7bc2-436f-a3fc-d35271ec2924,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/dropdown-menu.tsx,154,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
5fd0104f-b801-4f0b-914c-beb506d0a555,wild-park-patrol,typescript:S6481,MAJOR,wild-park-patrol:src/components/ui/form.tsx,34,The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.,CODE_SMELL,performance;react;jsx,5min
947a536f-35e1-40a9-84ec-3101af47d839,wild-park-patrol,typescript:S6481,MAJOR,wild-park-patrol:src/components/ui/form.tsx,78,The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.,CODE_SMELL,performance;react;jsx,5min
7a2d4fe7-a67f-446d-8d58-284d267bfd03,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/form.tsx,87,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
71f81d73-05c8-44e1-8468-1b910e4f8452,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/form.tsx,104,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
3a2a1e03-e60d-4afc-b12c-7ad8fe582d79,wild-park-patrol,typescript:S7735,MINOR,wild-park-patrol:src/components/ui/form.tsx,113,Unexpected negated condition.,CODE_SMELL,readability,2min
5cd1ebda-6f46-471c-85d9-e8dca33570de,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/hover-card.tsx,11,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
ee750c29-84c1-4064-852a-b2ee2f5b6544,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/input-otp.tsx,8,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
1c8adf2e-3e2c-4a28-99c8-78118a0afbd6,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/input-otp.tsx,24,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
3dfaa4a6-53c0-4a7b-8a94-a0f1ddb09fbe,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/input-otp.tsx,32,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
73ca89e4-f14f-4781-9336-dff41ee47dae,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/input-otp.tsx,60,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
f479ce4a-719c-4dc9-b7b9-0c85367ef325,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/label.tsx,14,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
1705ef39-358a-4df0-9b0c-405915d75028,wild-park-patrol,typescript:S6759,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,15,Mark the props of the component as read-only.,CODE_SMELL,type-dependent;react,5min
a53a6f81-bc6a-4637-b7cc-8c15a2914bbe,wild-park-patrol,typescript:S6759,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,23,Mark the props of the component as read-only.,CODE_SMELL,type-dependent;react,5min
f56fc375-c9b8-40a9-9f96-286204cd0e24,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,28,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
95e5e696-8980-431b-bc72-94bcf4be1491,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,43,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
4e31b254-15b3-48fc-92d6-fa4c947e8b4c,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,58,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
37bb21a1-a178-4562-a5af-d590c21b46f4,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,79,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
72ba436a-b720-428e-9926-90f4eea4afba,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,94,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
27cb9fff-32cb-477c-9aba-9e75010a7d9a,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,114,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
4fe44e8f-ce63-4fe4-a844-a43cfa51f91a,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,132,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
0bf0d4aa-458a-417d-a3a2-3605d223bc30,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,155,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
829d6e5d-ee92-4704-8d2e-c7877f7d9bef,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,177,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
ccc15197-158b-4fa7-8e4c-799c7a0d79d3,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/menubar.tsx,191,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
b2cb644c-0450-4a05-a807-d2a7cbe18219,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/navigation-menu.tsx,9,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
1d9ba162-bc5e-4b90-8cd2-fdc632052e97,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/navigation-menu.tsx,24,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
91686060-3bb5-4d07-bb48-cbe81d878602,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/navigation-menu.tsx,42,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
6663c887-5461-4ffd-adf2-424454b7b383,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/navigation-menu.tsx,60,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
3b0e1b5c-b2e1-4d06-b4b0-12a7fed77c81,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/navigation-menu.tsx,77,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
ed43490c-23ad-42eb-a729-52ee7a0a5b9b,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/navigation-menu.tsx,94,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
095c8b0b-2389-4fa3-ab8f-7a8a89905640,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/popover.tsx,13,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
9c7360d0-4b6f-4734-9309-0af10e069ccf,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/progress.tsx,9,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
985afafa-8c8e-43f8-8f5d-89951a3bb02d,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/radio-group.tsx,8,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
722b663a-bda7-4a82-8446-bb2e0d95f188,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/radio-group.tsx,16,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
16fb62fb-2270-488e-b365-090e26c8c2cc,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/scroll-area.tsx,7,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
20ae7c26-556b-410f-afb1-e45429b3459a,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/scroll-area.tsx,25,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
5d23e17c-33fe-412b-8442-fddf6f3c4045,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/select.tsx,16,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
75546493-0410-451b-a6d5-68cbcdc84704,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/select.tsx,36,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
84a658b9-1fdb-43b0-8607-e522c443aaac,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/select.tsx,50,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
89779cf2-f306-4ecf-80fe-df72d77501cd,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/select.tsx,64,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
d61e7757-00e0-479a-8a5d-e51e1d3812fa,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/select.tsx,96,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
ca6839ca-4ef6-4060-9c65-6651e18bd139,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/select.tsx,108,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
1abd8940-e96a-4be4-835f-0026aca02c1e,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/select.tsx,130,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
1d67550a-ff57-46be-948f-b9bb61867e78,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/separator.tsx,7,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
3f2c7bc6-0b63-468f-9e6b-e0459de280a5,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/sheet.tsx,19,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
f07329b2-584d-4934-822d-91f2a216046c,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/sheet.tsx,58,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
0ad1519c-06c2-471f-b4a3-a9ed940c2f0a,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/sheet.tsx,88,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
cbad84be-0035-4857-9400-5ba4732359ab,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/sheet.tsx,100,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
0e3fdc57-2a71-462b-a470-1bd291609d1d,wild-park-patrol,typescript:S7764,MINOR,wild-park-patrol:src/components/ui/sidebar.tsx,105,Prefer `globalThis` over `window`.,CODE_SMELL,portability;es2020,2min
2d66afe9-c121-4692-91f9-8ea8290c92bc,wild-park-patrol,typescript:S7764,MINOR,wild-park-patrol:src/components/ui/sidebar.tsx,106,Prefer `globalThis` over `window`.,CODE_SMELL,portability;es2020,2min
42d51c49-0aa4-453a-94d9-3aa599355ebe,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/sidebar.tsx,261,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
11b50d11-74f2-49be-b12c-b9fbce564061,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/sidebar.tsx,332,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
ec182277-fac7-4030-a6ab-d202bb6205a9,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/sidebar.tsx,378,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
7af5e23f-451d-4f2f-a511-d89dfbee1381,wild-park-patrol,typescript:S6759,MINOR,wild-park-patrol:src/components/ui/skeleton.tsx,3,Mark the props of the component as read-only.,CODE_SMELL,type-dependent;react,5min
200247e9-80da-4fe5-8701-b9bb7b0077e4,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/slider.tsx,7,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
dcb8e067-adc2-4d8f-abe4-8f8a425593aa,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/switch.tsx,7,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
a58dea95-8788-40a5-8896-eb8477724800,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/tabs.tsx,9,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
be93efe9-caf7-4076-9a0a-3adf05b74e33,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/tabs.tsx,24,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
aa43ab18-ce51-4c79-bc03-23053beead2e,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/tabs.tsx,39,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
b6ff403e-09ad-4422-a2b0-f5c5332f43cc,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/toggle-group.tsx,16,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
11cfbe15-5a36-4f64-a270-62d566df6e32,wild-park-patrol,typescript:S6481,MAJOR,wild-park-patrol:src/components/ui/toggle-group.tsx,25,The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.,CODE_SMELL,performance;react;jsx,5min
dfaa3f28-9f9c-4d25-9e3e-cedd19bc19ad,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/toggle-group.tsx,32,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
2ffdb9ef-a178-4448-bdd3-c80165f5becc,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/toggle.tsx,30,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
97953996-9b7f-49b4-84dd-5864564fc4fd,wild-park-patrol,typescript:S1874,MINOR,wild-park-patrol:src/components/ui/tooltip.tsx,15,'ElementRef' is deprecated.,CODE_SMELL,cwe;type-dependent;obsolete,15min
e5f06673-d2f4-47ca-8d4c-084bfebd05fb,wild-park-patrol,typescript:S7764,MINOR,wild-park-patrol:src/hooks/use-mobile.tsx,9,Prefer `globalThis` over `window`.,CODE_SMELL,portability;es2020,2min
0614b5c5-9b4e-4cbb-a81a-0a009052a5b1,wild-park-patrol,typescript:S4325,MINOR,wild-park-patrol:src/lib/error-capture.ts,12,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
eeae1e0f-319f-451c-a24a-0d4fc22e91c4,wild-park-patrol,typescript:S4325,MINOR,wild-park-patrol:src/lib/error-capture.ts,14,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
2aac3fea-6dd8-4745-970a-5c5dfe86695a,wild-park-patrol,typescript:S6759,MINOR,wild-park-patrol:src/routes/__root.tsx,36,Mark the props of the component as read-only.,CODE_SMELL,type-dependent;react,5min
94028c47-99ba-47f8-9ed9-3eade0cdddf1,wild-park-patrol,typescript:S6759,MINOR,wild-park-patrol:src/routes/__root.tsx,95,Mark the props of the component as read-only.,CODE_SMELL,type-dependent;react,5min
7aa03894-4250-46fd-a7df-f202cbb416a3,wild-park-patrol,typescript:S3863,MINOR,wild-park-patrol:src/server.ts,1,'./lib/error-capture' imported multiple times.,CODE_SMELL,es2015,1min
dad41865-82fc-422d-aa21-bedc2d5f13e0,wild-park-patrol,typescript:S3863,MINOR,wild-park-patrol:src/server.ts,3,'./lib/error-capture' imported multiple times.,CODE_SMELL,es2015,1min
adb83800-b39c-4245-ba86-1d0f2460ee89,wild-park-patrol,typescript:S6606,MINOR,wild-park-patrol:src/server.ts,13,"Prefer using nullish coalescing operator (`??=`) instead of an assignment expression, as it is simpler to read.",CODE_SMELL,type-dependent;nullish-coalescing;es2020,5min
ba84f9e3-0d89-49be-a0d9-4eb47058a35d,v0-aplicativo-de-rastreamento,typescript:S6759,MINOR,v0-aplicativo-de-rastreamento:app/auth/error/page.tsx,3,Mark the props of the component as read-only.,CODE_SMELL,type-dependent;react,5min
d78502ff-0bc7-4a58-a6f3-116ad227ce1d,v0-aplicativo-de-rastreamento,typescript:S7764,MINOR,v0-aplicativo-de-rastreamento:app/auth/sign-up/page.tsx,91,Prefer `globalThis` over `window`.,CODE_SMELL,portability;es2020,2min
69057f6f-e6b4-4fbe-a8cf-c20ca5627adc,v0-aplicativo-de-rastreamento,typescript:S7781,MINOR,v0-aplicativo-de-rastreamento:app/auth/sign-up/page.tsx,94,Prefer `String#replaceAll()` over `String#replace()`.,CODE_SMELL,readability;es2021,5min
825c8db9-cf8f-4239-9bda-2fe5616736d7,v0-aplicativo-de-rastreamento,typescript:S7781,MINOR,v0-aplicativo-de-rastreamento:app/auth/sign-up/page.tsx,95,Prefer `String#replaceAll()` over `String#replace()`.,CODE_SMELL,readability;es2021,5min
a830f2c2-28e2-4707-97ba-e929843315ea,v0-aplicativo-de-rastreamento,typescript:S7781,MINOR,v0-aplicativo-de-rastreamento:app/auth/sign-up/page.tsx,97,Prefer `String#replaceAll()` over `String#replace()`.,CODE_SMELL,readability;es2021,5min
fbfb313b-8d82-4e52-b4ee-5c098579107d,v0-aplicativo-de-rastreamento,typescript:S3358,MAJOR,v0-aplicativo-de-rastreamento:app/auth/sign-up/page.tsx,222,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
ed3af54b-c219-4dd4-a6ba-fc8a37ead4ab,v0-aplicativo-de-rastreamento,typescript:S3358,MAJOR,v0-aplicativo-de-rastreamento:app/dashboard/emergency/page.tsx,159,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
28cf82ac-0dc8-4d6b-9e28-c4ff5701353d,v0-aplicativo-de-rastreamento,typescript:S6759,MINOR,v0-aplicativo-de-rastreamento:app/dashboard/layout.tsx,5,Mark the props of the component as read-only.,CODE_SMELL,type-dependent;react,5min
e4e50a3a-a838-4173-91ac-71814e9587ec,v0-aplicativo-de-rastreamento,typescript:S1128,MINOR,v0-aplicativo-de-rastreamento:app/dashboard/notifications/page.tsx,8,Remove this unused import of 'Badge'.,CODE_SMELL,es2015;type-dependent;unused,1min
6f4112e6-b25a-4753-9c0c-f6bdd0fe59b2,v0-aplicativo-de-rastreamento,typescript:S3358,MAJOR,v0-aplicativo-de-rastreamento:app/dashboard/notifications/page.tsx,108,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
8c709d5d-353b-4f9e-aafc-620c14214cda,v0-aplicativo-de-rastreamento,typescript:S3358,MAJOR,v0-aplicativo-de-rastreamento:app/dashboard/notifications/page.tsx,108,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
0a43efa2-ca5e-4275-8f1c-a69eab9349d0,v0-aplicativo-de-rastreamento,typescript:S1128,MINOR,v0-aplicativo-de-rastreamento:app/dashboard/page.tsx,3,Remove this unused import of 'useEffect'.,CODE_SMELL,es2015;type-dependent;unused,1min
3ea3044a-92be-44ef-8cab-178df735d3c2,v0-aplicativo-de-rastreamento,typescript:S1128,MINOR,v0-aplicativo-de-rastreamento:app/dashboard/profile/page.tsx,5,Remove this unused import of 'CardDescription'.,CODE_SMELL,es2015;type-dependent;unused,1min
6432adcf-0e60-4766-abe7-376e4091bff3,v0-aplicativo-de-rastreamento,typescript:S3358,MAJOR,v0-aplicativo-de-rastreamento:app/dashboard/profile/page.tsx,44,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
ea65b914-9b03-40e1-8d26-5631c14806d1,v0-aplicativo-de-rastreamento,typescript:S1128,MINOR,v0-aplicativo-de-rastreamento:app/dashboard/subscriptions/page.tsx,7,Remove this unused import of 'CardDescription'.,CODE_SMELL,es2015;type-dependent;unused,1min
